window_id,method,segment,users,user_share,future_direct_active_rate,future_redeem_active_rate,future_direct_active_rate_lift,future_redeem_active_rate_lift,current_balance_share,future_direct_purchase_amt_share,future_direct_purchase_amt_mean_per_user,future_direct_purchase_amt_median_per_user,future_total_redeem_amt_share,future_total_redeem_amt_mean_per_user,future_total_redeem_amt_median_per_user,future_transfer_amt_share,future_transfer_amt_mean_per_user,future_transfer_amt_median_per_user,future_consume_amt_share,future_consume_amt_mean_per_user,future_consume_amt_median_per_user
rolling_2014_03,hybrid,dormant_zero_balance,387,0.02232348869404707,0.18863049095607234,0.13953488372093023,0.6135268651434278,0.4190881400183725,0.0,0.0058433301753319815,133728.14987080105,0.0,0.0032763277346944016,76928.58656330749,0.0,0.003233948712998874,66124.44444444444,0.0,0.003562011001366847,10804.142118863048,0.0
rolling_2014_03,hybrid,funded_never_withdrawn,1078,0.06218274111675127,0.37569573283859,0.39239332096474955,1.2219627062832636,1.1785396071110357,0.10739116151285841,0.05624428736849471,462096.87569573283,0.0,0.06316088683707609,532403.422077922,0.0,0.06868851229013541,504202.7643784787,0.0,0.025898344352797885,28200.657699443414,0.0
rolling_2014_03,hybrid,history_insufficient,4404,0.25403784033225657,0.1991371480472298,0.18710263396911897,0.6477001122977064,0.5619562131823711,0.10797983586604844,0.17074070170982067,343370.6148955495,0.0,0.10224602982445413,210965.05495004542,0.0,0.10855915604514636,195055.86852861036,0.0,0.059688310238559056,15909.186421435059,0.0
rolling_2014_03,hybrid,k4_c0,3989,0.23009921550530688,0.5487590874905991,0.6653296565555277,1.7848569494816182,1.9982943392319175,0.507531295213237,0.440803921016454,978711.7159689146,7249.0,0.49753537600350567,1133368.9466031587,34544.0,0.5057151001645444,1003186.6826272248,0.0,0.44239464303439957,130182.26397593382,390.0
rolling_2014_03,hybrid,k4_c1,1449,0.08358329487771111,0.17115251897860592,0.18426501035196688,0.5566791874321035,0.5534335099552491,0.008371875540198928,0.02262445735452416,138287.57487922706,0.0,0.013065146122227842,81932.69979296066,0.0,0.013196182711550009,72064.23947550035,0.0,0.012181809051350554,9868.460317460318,0.0
rolling_2014_03,hybrid,k4_c2,445,0.025669127826488232,0.5191011235955056,0.6134831460674157,1.6883934481522862,1.8425751594290918,0.07264037733504358,0.039880168866485245,793725.5348314607,543.0,0.05503806986816238,1123866.0808988763,11099.0,0.057432887483807156,1021269.8561797753,0.0,0.03889424936099104,102596.22471910113,0.0
rolling_2014_03,hybrid,k4_c3,1106,0.0637978772496539,0.8453887884267631,0.9529837251356239,2.749654791025584,2.8622532673165586,0.19607986106578376,0.23354871735223337,1870233.0786618446,448903.5,0.2578809271757623,2118729.3164556962,453125.5,0.23560555061063163,1685661.0967450272,120035.5,0.4080425422598818,433068.2197106691,130044.5
rolling_2014_03,hybrid,observed_never_used,4473,0.2580179972311952,0.08316566063044936,0.04963112005365526,0.27049904178038836,0.1490653321639237,0.0,0.03031441615665589,60023.82740889783,0.0,0.007797148944654633,15839.749608763694,0.0,0.007568561513302257,13389.190476190477,0.0,0.009338090700653254,2450.559132573217,0.0
rolling_2014_03,hybrid,passive_balance_only,5,0.0002884171665897554,0.0,0.2,0.0,0.6006930006930007,5.5934668298961555e-06,0.0,0.0,0.0,8.748946257791587e-08,159.0,0.0,1.0046788401612592e-07,159.0,0.0,0.0,0.0,0.0
rolling_2014_04,manual,balanced_or_other_active,1098,0.05518419862290798,0.6985428051001822,0.8041894353369763,2.477523385575459,2.523412268553827,0.0684401460825579,0.10755431480676621,778091.7613843351,147650.0,0.1179515960170097,767195.7103825137,183598.5,0.09391817821909408,496871.35701275046,20787.5,0.2226988470360412,270324.3533697632,52210.5
rolling_2014_04,manual,consumption_oriented,2371,0.1191636930190481,0.40742302825811894,0.5693800084352594,1.4450081984406047,1.786619465042794,0.1681444048955421,0.12012303046370476,402438.9852382961,0.0,0.12925880397204362,389343.8000843526,4000.0,0.10762674321843477,263684.9160691691,0.0,0.22353998016054746,125658.88401518347,1109.0
rolling_2014_04,manual,dormant_zero_balance,483,0.02427501633412072,0.09109730848861283,0.06625258799171843,0.3230950351154954,0.20788956683034562,0.0,0.0030350739993260972,49914.58592132505,0.0,0.0007201703387497046,10648.606625258799,0.0,0.000665857318772397,8008.1221532091095,0.0,0.0009568882115467282,2640.4844720496894,0.0
rolling_2014_04,manual,frequent_large_roundtrip,262,0.01316781424335327,0.8396946564885496,0.9083969465648855,2.9781469839844332,2.850398051695557,0.0888973283020403,0.16932898069030425,5133757.164122137,2146002.0,0.18432730735693306,5024502.5610687025,1841099.0,0.19526253534253538,4329266.041984733,1208383.0,0.13666720839017,695236.5190839694,53465.0
rolling_2014_04,manual,frequent_small_consumer,440,0.02211388651555511,0.6954545454545454,0.8977272727272727,2.466570247933884,2.816918395435191,0.035930187426230845,0.031053326078245118,560609.9045454545,38026.5,0.044201007223877084,717437.6659090909,68715.5,0.04516032513899623,596212.4295454546,0.0,0.04001991590732058,121225.23636363636,40378.5
rolling_2014_04,manual,funded_never_withdrawn,1260,0.06332612956727145,0.32222222222222224,0.36587301587301585,1.142826302238067,1.148048477657372,0.11159142299334678,0.06540706434895113,412343.7642857143,0.0,0.05147876129208544,291784.5063492064,0.0,0.05692208960826345,262426.04285714286,0.0,0.027754558504617142,29358.463492063493,0.0
rolling_2014_04,manual,history_insufficient,2198,0.11046891491179575,0.21883530482256597,0.21474067333939945,0.7761436827191791,0.6738204033171473,0.02552714892669666,0.06529395380392215,235966.6346678799,0.0,0.041758803651744,135682.8771610555,0.0,0.04605891128154553,121725.7957233849,0.0,0.023017214041183592,13957.08143767061,0.0
rolling_2014_04,manual,inflow_dominant,307,0.015429461727898679,0.6254071661237784,0.7068403908794788,2.2181330453413226,2.21794720979798,0.11098010687227867,0.03922351445824816,1014877.0879478827,99653.0,0.05277259853531507,1227650.6221498372,106948.0,0.0492589026115939,932058.1302931596,0.0,0.06808669127157536,295592.4918566775,20000.0
rolling_2014_04,manual,low_turnover_holder,772,0.038799819068201236,0.133419689119171,0.15025906735751296,0.47319992057114885,0.4714878825441469,0.007580670745966805,0.008563321547886296,88111.02849740932,0.0,0.005979619839349612,55317.29792746114,0.0,0.006390715559592373,48087.12694300518,0.0,0.00418790020283363,7230.170984455958,0.0
rolling_2014_04,manual,observed_never_used,7222,0.36296929185304316,0.05870949875380781,0.0369703683190252,0.20822511527709694,0.11600684725495101,0.0,0.021661025770467152,23824.667820548326,0.0,0.006536716156945211,6464.08155635558,0.0,0.005233730490747047,4209.693852118527,0.0,0.012215649041110197,2254.3877042370536,0.0
rolling_2014_04,manual,outflow_dominant,52,0.002613459315474695,0.36538461538461536,0.5,1.2959104620869326,1.5689165746727647,0.0016796096480773647,0.0022787476904622666,348095.3461538461,0.0,0.0017610001495948332,241858.15384615384,1914.0,0.0017257197933345143,192780.71153846153,0.0,0.001914766058560182,49077.442307692305,0.0
rolling_2014_04,manual,passive_balance_only,4,0.0002010353319595919,0.0,0.0,0.0,0.0,5.420431452280817e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_2014_04,manual,transfer_oriented,3428,0.17228727948937025,0.49066511085180864,0.5495915985997666,1.7402430856717355,1.7245267366881496,0.3812235536758103,0.3664776463417164,849203.9302800467,0.0,0.36325361546635265,756787.2672112018,5980.0,0.3917762914170903,663886.7176196033,0.0,0.2389403811744939,92900.5495915986,0.0
rolling_2014_04,automatic,k3_c0,1878,0.0943860883550284,0.1299254526091587,0.17625133120340788,0.460806903843927,0.5530472696663313,0.011827400236724267,0.01506809097446995,63733.52875399361,0.0,0.0057067006225090325,21701.72151224707,0.0,0.005572911843530656,17237.855165069224,0.0,0.006289805652888571,4463.866347177849,0.0
rolling_2014_04,automatic,k3_c1,1836,0.09227521736945268,0.8197167755991286,0.9237472766884531,2.907291387539369,2.8985648264106847,0.28182007529912184,0.37013608447909263,1601378.7777777778,345805.0,0.4045470879754828,1573624.421023965,322570.5,0.3796197977352508,1201082.4433551198,69155.5,0.5131901927545411,372541.9776688453,91737.5
rolling_2014_04,automatic,k3_c2,6276,0.31542443584459967,0.4639898024219248,0.5645315487571702,1.6456337074490262,1.7714058075416204,0.6808199551060049,0.5248057709727221,664233.8231357553,0.0,0.5407305212545693,615322.2694391332,5785.5,0.5628487913301536,520961.27899936266,0.0,0.4443302502987298,94360.99043977055,0.0
rolling_2014_04,automatic,not_cluster_eligible,9907,0.49791425843091924,0.09579085495104471,0.0778237609770869,0.33974164723011346,0.2441979770006463,0.02553256935814894,0.08999005357371541,72153.54385787826,0.0,0.04901569014743892,35334.39366104775,0.0,0.05195849909106497,30465.69405470879,0.0,0.03618975129384052,4868.699606338952,0.0
rolling_2014_04,hybrid,dormant_zero_balance,483,0.02427501633412072,0.09109730848861283,0.06625258799171843,0.3230950351154954,0.20788956683034562,0.0,0.0030350739993260972,49914.58592132505,0.0,0.0007201703387497046,10648.606625258799,0.0,0.000665857318772397,8008.1221532091095,0.0,0.0009568882115467282,2640.4844720496894,0.0
rolling_2014_04,hybrid,funded_never_withdrawn,1260,0.06332612956727145,0.32222222222222224,0.36587301587301585,1.142826302238067,1.148048477657372,0.11159142299334678,0.06540706434895113,412343.7642857143,0.0,0.05147876129208544,291784.5063492064,0.0,0.05692208960826345,262426.04285714286,0.0,0.027754558504617142,29358.463492063493,0.0
rolling_2014_04,hybrid,history_insufficient,2198,0.11046891491179575,0.21883530482256597,0.21474067333939945,0.7761436827191791,0.6738204033171473,0.02552714892669666,0.06529395380392215,235966.6346678799,0.0,0.041758803651744,135682.8771610555,0.0,0.04605891128154553,121725.7957233849,0.0,0.023017214041183592,13957.08143767061,0.0
rolling_2014_04,hybrid,k3_c0,1504,0.07558928481680656,0.13164893617021275,0.1702127659574468,0.4669195869837296,0.5340992594630688,0.007967123229738339,0.013665763689303292,72175.76396276595,0.0,0.005048654967249276,23973.56050531915,0.0,0.004867348979171416,18799.28324468085,0.0,0.0058388590074791346,5174.277260638298,0.0
rolling_2014_04,hybrid,k3_c1,1836,0.09227521736945268,0.8197167755991286,0.9237472766884531,2.907291387539369,2.8985648264106847,0.28182007529912184,0.37013608447909263,1601378.7777777778,345805.0,0.4045470879754828,1573624.421023965,322570.5,0.3796197977352508,1201082.4433551198,69155.5,0.5131901927545411,372541.9776688453,91737.5
rolling_2014_04,hybrid,k3_c2,5390,0.2708951098155501,0.47346938775510206,0.5857142857142857,1.6792549747171595,1.8378737017595244,0.5730888091196441,0.46080103390893756,679094.164935065,0.0,0.4899098056177436,649130.5534322821,9172.5,0.5066322645862494,546010.1564007421,0.0,0.4170266384395221,103120.39703153989,0.0
rolling_2014_04,hybrid,observed_never_used,7222,0.36296929185304316,0.05870949875380781,0.0369703683190252,0.20822511527709694,0.11600684725495101,0.0,0.021661025770467152,23824.667820548326,0.0,0.006536716156945211,6464.08155635558,0.0,0.005233730490747047,4209.693852118527,0.0,0.012215649041110197,2254.3877042370536,0.0
rolling_2014_04,hybrid,passive_balance_only,4,0.0002010353319595919,0.0,0.0,0.0,0.0,5.420431452280817e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_2014_05,manual,balanced_or_other_active,1260,0.05733005733005733,0.676984126984127,0.780952380952381,2.6540772641557515,2.6705728066860788,0.08394088671770407,0.12899705579891266,793971.1515873016,106880.0,0.12085180761786952,720139.2150793651,135568.0,0.08953021802059596,432410.0317460318,6070.5,0.2548315876791421,287729.18333333335,40228.0
rolling_2014_05,manual,consumption_oriented,2724,0.12394212394212394,0.4034508076358297,0.5455212922173275,1.5817056457760017,1.8654842010817525,0.16314821109752814,0.11003958755875967,313283.3546255507,0.0,0.1170647268994559,322665.7052129222,2076.5,0.08643448410025405,193097.47944199707,0.0,0.24808723393778542,129568.22577092511,91.5
rolling_2014_05,manual,dormant_zero_balance,640,0.02912002912002912,0.0703125,0.0515625,0.27565610506600075,0.17632497666096156,0.0,0.0053994094402750725,65427.715625,0.0,0.0006030551415293743,7074.746875,0.0,0.0006402593767080057,6087.971875,0.0,0.0004439120293606741,986.775,0.0
rolling_2014_05,manual,frequent_large_roundtrip,259,0.011784511784511785,0.8571428571428571,0.9111969111969112,3.360379185566485,3.1159616795216607,0.08210955261356108,0.17228769517995346,5158815.154440154,2360550.0,0.1848234990592745,5357858.988416988,2874720.0,0.19512396765017173,4584664.057915058,1652813.0,0.14076269199038347,773194.9305019305,70340.0
rolling_2014_05,manual,frequent_small_consumer,478,0.021749021749021748,0.6589958158995816,0.893305439330544,2.5835551269784167,3.0547793598267767,0.02777948172851662,0.016754186065743446,271825.94560669456,28821.0,0.021592752601618154,339167.2949790795,63259.5,0.016960953185818015,215933.0020920502,0.0,0.0414055231217597,123234.29288702928,40072.0
rolling_2014_05,manual,funded_never_withdrawn,1203,0.054736554736554734,0.26433915211970077,0.29010806317539484,1.0363264154988912,0.9920639509053722,0.09350607988722862,0.05663338890288041,365092.06400665006,0.0,0.0490249267161297,305974.46300914383,0.0,0.054236243887158454,274359.9035743973,0.0,0.02673323790399028,31614.55943474647,0.0
rolling_2014_05,manual,history_insufficient,1767,0.0803985803985804,0.166383701188455,0.1658177702320317,0.6522977140063975,0.5670364017674798,0.016672403016945937,0.03867924356756369,169760.59649122806,0.0,0.023779607740144346,101042.01358234296,0.0,0.024222381595998096,83421.30050933786,0.0,0.021885618814712186,17620.713073005092,0.0
rolling_2014_05,manual,inflow_dominant,294,0.013377013377013377,0.6122448979591837,0.7687074829931972,2.4002708468332035,2.628699713898318,0.08506862037669743,0.030797558154269728,812389.7278911564,86918.5,0.046547116895334396,1188719.2925170069,102549.5,0.04868566232261756,1007744.4523809524,0.0,0.037399374086540954,180974.8401360544,14854.0
rolling_2014_05,manual,low_turnover_holder,1081,0.04918554918554918,0.12580943570767808,0.14893617021276595,0.4932286439499374,0.5093074761064524,0.024485477702810843,0.030787909199394583,220876.7345050879,0.0,0.020495220767645546,142351.0786308973,0.0,0.023861691432041275,134329.74653098983,0.0,0.006094961872811948,8021.332099907493,0.0
rolling_2014_05,manual,observed_never_used,8333,0.37915187915187915,0.04344173766950678,0.02424096963878555,0.17031082955769175,0.08289529029426308,0.0,0.026196690184835603,24380.382335293412,0.0,0.006373585661264361,5742.702268090724,0.0,0.0059672955043957795,4357.855514220569,0.0,0.008111513606755695,1384.8467538701548,0.0
rolling_2014_05,manual,outflow_dominant,116,0.005278005278005278,0.4224137931034483,0.6551724137931034,1.6560489377145178,2.2404511141037537,0.012858165951173946,0.006862556816332468,458800.025862069,0.0,0.009618118426057382,622538.1724137932,12335.5,0.006673796706979102,350115.75,0.0,0.022212612556906798,272422.4224137931,7344.5
rolling_2014_05,manual,passive_balance_only,4,0.000182000182000182,0.0,0.0,0.0,0.0,5.11154162857169e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_2014_05,manual,transfer_oriented,3819,0.17376467376467378,0.453783713013878,0.5116522649908353,1.7790329012877293,1.7496644593073871,0.41042600936620477,0.37656471913107925,764690.0502749411,0.0,0.3992255824736768,784878.7305577376,318.0,0.447663046217262,713342.7491489919,0.0,0.19203173239985077,71535.98140874575,0.0
rolling_2014_05,automatic,k4_c0,5003,0.22763672763672763,0.41874875074955026,0.515490705576654,1.641680350334216,1.7627905285768946,0.2802335251963222,0.3572083722772721,553715.3923645812,0.0,0.34650919905935407,520017.6941834899,310.0,0.35584356219383395,432837.8928642814,0.0,0.3065809599166471,87179.80131920848,0.0
rolling_2014_05,automatic,k4_c1,1788,0.08135408135408136,0.8333333333333334,0.941834451901566,3.2670353193007493,3.220730913940037,0.28550184371333504,0.3515959517458188,1525006.9446308725,371593.0,0.3822279215144526,1605050.6795302012,330967.0,0.34773831317661447,1183536.5995525727,69994.5,0.5297590717184393,421514.07997762866,101404.0
rolling_2014_05,automatic,k4_c2,2333,0.10615160615160615,0.4556365195027861,0.534076296613802,1.7862967223746402,1.826346483114694,0.3698100520914065,0.18236619694922504,606212.7586798114,0.0,0.21888658200116484,704430.6699528504,2999.0,0.24240530770100446,632301.2640377197,0.0,0.11828397092359057,72129.40591513073,0.0
rolling_2014_05,automatic,k4_c3,2110,0.096005096005096,0.12180094786729857,0.1848341232227488,0.47751359832812845,0.6320654053507971,0.047777064440361706,0.03855413583500965,141704.61279620853,0.0,0.021620048882090365,76932.18578199053,0.0,0.023182880451445287,66862.34502369669,0.0,0.014934952990494492,10069.840758293838,0.0
rolling_2014_05,automatic,not_cluster_eligible,10744,0.48885248885248883,0.06524571854058078,0.049143708116157855,0.2557920802862798,0.1680535890737385,0.016677514558574507,0.07027534319267437,50726.21351451973,0.0,0.03075624854293808,21493.20681310499,0.0,0.03082993647710188,17462.374348473568,0.0,0.030441044450828555,4030.832464631422,0.0
rolling_2014_05,hybrid,dormant_zero_balance,640,0.02912002912002912,0.0703125,0.0515625,0.27565610506600075,0.17632497666096156,0.0,0.0053994094402750725,65427.715625,0.0,0.0006030551415293743,7074.746875,0.0,0.0006402593767080057,6087.971875,0.0,0.0004439120293606741,986.775,0.0
rolling_2014_05,hybrid,funded_never_withdrawn,1203,0.054736554736554734,0.26433915211970077,0.29010806317539484,1.0363264154988912,0.9920639509053722,0.09350607988722862,0.05663338890288041,365092.06400665006,0.0,0.0490249267161297,305974.46300914383,0.0,0.054236243887158454,274359.9035743973,0.0,0.02673323790399028,31614.55943474647,0.0
rolling_2014_05,hybrid,history_insufficient,1767,0.0803985803985804,0.166383701188455,0.1658177702320317,0.6522977140063975,0.5670364017674798,0.016672403016945937,0.03867924356756369,169760.59649122806,0.0,0.023779607740144346,101042.01358234296,0.0,0.024222381595998096,83421.30050933786,0.0,0.021885618814712186,17620.713073005092,0.0
rolling_2014_05,hybrid,k4_c0,5003,0.22763672763672763,0.41874875074955026,0.515490705576654,1.641680350334216,1.7627905285768946,0.2802335251963222,0.3572083722772721,553715.3923645812,0.0,0.34650919905935407,520017.6941834899,310.0,0.35584356219383395,432837.8928642814,0.0,0.3065809599166471,87179.80131920848,0.0
rolling_2014_05,hybrid,k4_c1,1788,0.08135408135408136,0.8333333333333334,0.941834451901566,3.2670353193007493,3.220730913940037,0.28550184371333504,0.3515959517458188,1525006.9446308725,371593.0,0.3822279215144526,1605050.6795302012,330967.0,0.34773831317661447,1183536.5995525727,69994.5,0.5297590717184393,421514.07997762866,101404.0
rolling_2014_05,hybrid,k4_c2,1411,0.0642005642005642,0.5499645641389086,0.667611622962438,2.156104386486788,2.282988680483657,0.2835118102963053,0.12856973926657578,706654.6470588235,9828.0,0.17249764701454012,917888.686746988,27996.0,0.19107191334891171,824074.5513819986,0.0,0.09304522616757185,93814.13536498937,395.0
rolling_2014_05,hybrid,k4_c3,1829,0.08321958321958323,0.12356478950246036,0.18862766539092402,0.48442863783180057,0.6450379383789836,0.04056922634823431,0.03571720461477851,151446.49480590486,0.0,0.018984057152585384,77930.80863860033,0.0,0.020280030916379584,67476.3482777474,0.0,0.013440459842522921,10454.460360852925,0.0
rolling_2014_05,hybrid,observed_never_used,8333,0.37915187915187915,0.04344173766950678,0.02424096963878555,0.17031082955769175,0.08289529029426308,0.0,0.026196690184835603,24380.382335293412,0.0,0.006373585661264361,5742.702268090724,0.0,0.0059672955043957795,4357.855514220569,0.0,0.008111513606755695,1384.8467538701548,0.0
rolling_2014_05,hybrid,passive_balance_only,4,0.000182000182000182,0.0,0.0,0.0,0.0,5.11154162857169e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rolling_2014_06,manual,balanced_or_other_active,1347,0.057018286488316965,0.6919079435783222,0.7780252412769116,2.8412364434372126,2.773931225464196,0.09078646118189812,0.1326196769632362,741404.3496659243,156983.0,0.1099801181277623,771013.8827023014,163525.0,0.08211228387864553,476286.847809948,19872.0,0.24356586598200825,294727.0348923534,43960.0
rolling_2014_06,manual,consumption_oriented,2902,0.12284117846258043,0.388697450034459,0.5351481736733288,1.5961391551562767,1.9079898060456866,0.15296570642949997,0.11004654563264595,285557.6281874569,0.0,0.10425549118791483,339247.88008270157,1053.5,0.07825920388788918,210700.74465885595,0.0,0.22886989248527523,128547.13542384563,0.0
rolling_2014_06,manual,dormant_zero_balance,864,0.036572976633931595,0.0787037037037037,0.05324074074074074,0.323187258177698,0.1898218018803591,0.0,0.0041835719711521,36462.65277777778,0.0,0.0013120890187099342,14340.528935185184,0.0,0.001250438870855024,11307.765046296296,0.0,0.0016076118438029543,3032.7638888888887,0.0
rolling_2014_06,manual,frequent_large_roundtrip,277,0.011725364036572976,0.8772563176895307,0.9422382671480144,3.602347166538758,3.35940791172724,0.09538615787941522,0.23726772549140326,6450207.079422383,2510648.0,0.2258036827945353,7697804.259927798,3279697.0,0.2414739779448356,6811121.389891697,1950478.0,0.15068740077430715,886682.8700361011,81225.0
rolling_2014_06,manual,frequent_small_consumer,551,0.023323738570944802,0.6243194192377496,0.8638838475499092,2.563692327493933,3.0800470894233407,0.030352766733263665,0.023651412754992558,323236.39019963704,18838.0,0.022445645677437696,384676.90744101634,54584.0,0.016627457476661656,235777.46823956442,0.0,0.05033539896826078,148899.4392014519,37500.0
rolling_2014_06,manual,funded_never_withdrawn,1163,0.049229597019979685,0.24247635425623387,0.2588134135855546,0.9956998770987779,0.9227600486787114,0.08757095294076396,0.03717798036318989,240724.8022355976,0.0,0.04097491178882859,332700.8607050731,0.0,0.0464894325040444,312322.00429922616,0.0,0.014540802585556635,20378.85640584695,0.0
