user_id,observed_days,purchase_days,redeem_days,purchase_total,redeem_total,purchase_daily_max,redeem_daily_max,balance_max,purchase_total_pct_rank,redeem_total_pct_rank,purchase_daily_max_pct_rank,redeem_daily_max_pct_rank,balance_max_pct_rank,extreme_dimensions
5330,380,375,68,240407755,197300573,39028956,10062779,94431177,0.9996433793373988,0.999393744873578,0.997574979494312,0.982632573731322,0.9987874897471559,"purchase_total,redeem_total"
10068,225,223,93,235806276,233189360,3908897,13551028,14954370,0.9996077172711387,0.9996433793373988,0.9385899219000748,0.987732249206519,0.9737883812988124,"purchase_total,redeem_total"
25025,427,427,64,231593407,238750847,16301891,30535507,52535343,0.9995720552048786,0.9996790414036589,0.9924753040191149,0.9966834278378089,0.9965051175065083,"purchase_total,redeem_total"
11249,401,400,68,224920939,224374432,11313610,10031903,34363858,0.9995363931386184,0.9995720552048786,0.9887307870618024,0.9823116151349809,0.9923683178203345,"purchase_total,redeem_total"
3673,189,188,8,223271022,118985940,23532345,15271365,104285082,0.9995007310723584,0.9980029242894334,0.9956135658500054,0.9902285938447274,1.0,"purchase_total,balance_max"
16191,427,423,40,220901722,219575409,92224370,100467501,99307284,0.9994650690060982,0.9995363931386184,0.9997503655361791,0.9999286758674798,0.9990014621447166,"purchase_total,redeem_total,purchase_daily_max,redeem_daily_max,balance_max"
24700,271,269,35,217232049,118928185,29439997,30664921,100616739,0.9994294069398381,0.9979672622231732,0.9964337933739881,0.996719089904069,0.9995720552048786,"purchase_total,balance_max"
10613,382,381,73,213577816,210046409,26836101,55791701,101995622,0.999393744873578,0.9995007310723584,0.9962911451089476,0.9988944759459363,0.9998216896686994,"purchase_total,redeem_total,balance_max"
25147,301,300,38,212936609,203841653,2023163,27174126,31687777,0.9993580828073179,0.9994294069398381,0.8997539317428052,0.9958632003138261,0.9910844834349702,"purchase_total,redeem_total"
2429,93,93,4,212024301,112042935,54636517,100418940,99981366,0.9993224207410577,0.9978602760243929,0.9988588138796762,0.9998930138012196,0.999393744873578,"purchase_total,redeem_daily_max,balance_max"
4840,278,271,85,207095011,206480779,24664242,35631243,97270329,0.9992867586747977,0.9994650690060982,0.9958632003138261,0.9973610070967512,0.9988231518134161,"purchase_total,redeem_total"
14989,201,134,7,201664559,99971340,101239645,20268036,101693219,0.9992510966085375,0.9973253450304911,0.9999286758674798,0.9941157590670804,0.9997860276024393,"purchase_total,purchase_daily_max,balance_max"
26215,286,286,11,193407539,191016872,50609219,78380054,92619592,0.9992154345422773,0.9993580828073179,0.9987518276808959,0.9995720552048786,0.9987518276808959,"purchase_total,redeem_total,redeem_daily_max"
21671,385,385,9,190030557,104517987,48825780,24569921,99324930,0.9991797724760173,0.997610641560572,0.9984308690845548,0.995221283121144,0.999072786277237,"purchase_total,balance_max"
369,284,278,10,182030664,180602280,70972111,71492454,71099070,0.9991441104097571,0.9992867586747977,0.9994294069398381,0.9994294069398381,0.9978246139581327,"purchase_total,redeem_total,purchase_daily_max,redeem_daily_max"
11002,298,287,67,181719156,181408426,26346087,25591646,49425293,0.999108448343497,0.9993224207410577,0.9961841589101672,0.9957205520487857,0.9958275382475661,"purchase_total,redeem_total"
27235,201,200,58,181493954,156499930,22435196,20376578,62077228,0.999072786277237,0.9989658000784566,0.9954352555187047,0.9944010555971613,0.9973253450304911,purchase_total
11397,315,275,49,180058270,152430922,38109227,38375079,38656976,0.9990371242109768,0.9988944759459363,0.9975036553617916,0.997610641560572,0.9937591384044792,purchase_total
9814,247,244,15,179742065,157014920,80005601,59499298,92435932,0.9990014621447166,0.9990014621447166,0.9995363931386184,0.9990014621447166,0.9987161656146357,"purchase_total,redeem_total,purchase_daily_max,redeem_daily_max"
11092,422,419,76,178514136,178295591,39617212,45776543,68316673,0.9989658000784566,0.9992510966085375,0.9977176277593524,0.9981099104882137,0.997610641560572,redeem_total
22690,386,384,104,176939107,176323929,10222758,9810081,41313539,0.9989301380121964,0.9992154345422773,0.9874826147426982,0.9791733533040904,0.9944723797296815,redeem_total
11818,427,426,101,171576380,164603563,4312796,7993320,10822327,0.9988944759459363,0.9991441104097571,0.9461859420134803,0.9752148639492172,0.9598088513248457,redeem_total
16153,419,418,84,168753601,136683495,10209831,51135805,58479095,0.9988588138796762,0.9987161656146357,0.9873399664776578,0.9986805035483756,0.9968974002353697,
5785,424,419,48,168691845,167141359,20062194,16038790,27800446,0.9988231518134161,0.9991797724760173,0.9943297314646411,0.9908705110374095,0.9890517456581435,redeem_total
8906,419,402,75,163141133,160390636,84333139,65531340,99447618,0.9987874897471559,0.999072786277237,0.9995720552048786,0.9991797724760173,0.999108448343497,"redeem_total,purchase_daily_max,redeem_daily_max,balance_max"
5416,301,300,70,162460486,160683418,41571312,43175718,60407609,0.9987518276808959,0.999108448343497,0.9980742484219536,0.9980029242894334,0.9970757105666702,redeem_total
21382,266,262,6,159853245,158216338,78804221,87438002,87869797,0.9987161656146357,0.9990371242109768,0.9995007310723584,0.9997147034699191,0.9985735173495952,"redeem_total,purchase_daily_max,redeem_daily_max"
20733,349,348,45,159026446,133048331,100398176,20353909,100652422,0.9986805035483756,0.9985735173495952,0.9998930138012196,0.9942940693983809,0.9996077172711387,"purchase_daily_max,balance_max"
12741,220,217,13,157347754,136240239,40457162,49946355,70859405,0.9986448414821155,0.9986805035483756,0.9979672622231732,0.998502193217075,0.9977889518918727,
6278,218,215,17,155976923,155941631,44442312,65679456,75868156,0.9986091794158554,0.9989301380121964,0.9982525587532541,0.9992154345422773,0.9981455725544738,redeem_daily_max
21932,141,138,39,152666017,128666207,45532076,17286442,84555744,0.9985735173495952,0.9984665311508149,0.9983238828857744,0.9914767661638315,0.9983952070182947,
15118,370,58,10,152525652,54492010,98452481,49173769,98033642,0.9985378552833352,0.9919047109589529,0.9998573517349595,0.9983238828857744,0.9988588138796762,purchase_daily_max
16769,218,176,24,151366820,120991292,59406764,34837228,86476061,0.998502193217075,0.9982168966869941,0.9990014621447166,0.9971470346991905,0.9985378552833352,purchase_daily_max
13823,324,250,55,151339155,150982166,15721912,19084277,21187392,0.9984665311508149,0.9988588138796762,0.992225669555294,0.9923683178203345,0.9837024357191255,
182,347,338,65,146751511,146751511,16631019,16934466,21698531,0.9984308690845548,0.9988231518134161,0.9927249384829357,0.9912627937662708,0.9841660425805071,
7031,113,113,32,145555599,145555599,39017267,15188967,51112364,0.9983952070182947,0.9987874897471559,0.9975393174280518,0.9900146214471667,0.9962911451089476,
250,323,322,110,143729021,141582840,6799264,10068226,45052199,0.9983595449520345,0.9987518276808959,0.9773902499910845,0.9827752219963625,0.9950073107235833,
11691,169,166,10,141792206,119914096,87984803,73209387,88407961,0.9983238828857744,0.9980742484219536,0.9996433793373988,0.9994650690060982,0.9986091794158554,"purchase_daily_max,redeem_daily_max"
1509,301,298,105,137962982,135178741,69103956,58818215,101645719,0.9982882208195143,0.9986448414821155,0.9992867586747977,0.9989658000784566,0.9997503655361791,"purchase_daily_max,balance_max"
132,345,340,161,136203874,132570645,14751005,19962301,54853778,0.9982525587532541,0.9985378552833352,0.9911558075674904,0.9933668556756179,0.996719089904069,
10716,306,301,82,134242283,131315110,31223265,20155158,51085626,0.9982168966869941,0.998502193217075,0.9970757105666702,0.9939374487357797,0.9962554830426875,
26825,251,250,34,134053511,133100129,5288828,26577996,35284788,0.9981812346207339,0.9986091794158554,0.9715416711244249,0.9957918761813059,0.9927606005491958,
2025,272,268,183,131991514,128104610,8092174,25022144,27653592,0.9981099104882137,0.9984308690845548,0.9812774152134375,0.9953995934524447,0.9889804215256232,
22871,148,138,46,130767010,121983481,30040193,47873023,69148986,0.9980742484219536,0.9982882208195143,0.9966477657715488,0.9982168966869941,0.9976463036268322,
20615,206,204,18,130302517,120222908,97081548,99055696,102431880,0.9980385863556934,0.9981455725544738,0.9998216896686994,0.9998216896686994,0.9998573517349595,"purchase_daily_max,redeem_daily_max,balance_max"
20806,190,189,35,128188681,57682306,15258706,11042514,78328561,0.9980029242894334,0.9927249384829357,0.9920116971577333,0.9854855390321315,0.9982525587532541,
6411,209,148,59,126775814,126775814,45645380,20440427,99317514,0.9979672622231732,0.9983952070182947,0.9983595449520345,0.9945437038622018,0.9990371242109768,balance_max
23234,206,127,8,125646160,125646160,71228253,49438457,71375806,0.9979316001569131,0.9983238828857744,0.9994650690060982,0.9983952070182947,0.9978602760243929,purchase_daily_max
4274,422,417,78,124910626,126321378,39743145,39145521,39948366,0.997895938090653,0.9983595449520345,0.9977532898256125,0.9977532898256125,0.9941157590670804,
17114,151,147,3,124875872,24848036,5126129,9973855,100027836,0.9978602760243929,0.9763560500695411,0.9705431332691417,0.981134766948397,0.9994294069398381,balance_max
20324,104,103,11,122715161,121297694,30635663,49401331,49921421,0.9977889518918727,0.9982525587532541,0.9969687243678899,0.9983595449520345,0.9959345244463464,
443,228,228,12,121400571,119007151,70527132,83354648,85655613,0.9977532898256125,0.9980385863556934,0.9993580828073179,0.9996433793373988,0.9984665311508149,"purchase_daily_max,redeem_daily_max"
4539,340,339,39,119679372,80430809,49217626,66659521,100376851,0.9976463036268322,0.9957562141150458,0.9985378552833352,0.9992510966085375,0.9995007310723584,"redeem_daily_max,balance_max"
27869,427,331,45,114650561,120797119,48924456,19864048,53679424,0.9975036553617916,0.9981812346207339,0.9984665311508149,0.9930815591455369,0.9966834278378089,
5585,205,202,28,111437784,11686724,5102067,9902829,99850726,0.9973253450304911,0.9463285902785208,0.9674761955707714,0.9803145394244143,0.9992867586747977,balance_max
17265,413,411,56,111352782,109832717,48180503,63367736,98936148,0.9972896829642309,0.9977889518918727,0.9983952070182947,0.999108448343497,0.9989658000784566,redeem_daily_max
15432,250,247,9,110419574,110320521,39390191,44247512,99693003,0.9972540208979709,0.9978246139581327,0.997610641560572,0.9980385863556934,0.9992154345422773,balance_max
18836,178,174,4,110134268,20902837,50229081,10107607,98675939,0.9972183588317107,0.9710067401305231,0.9986805035483756,0.9832031667914839,0.9989301380121964,
8455,314,314,42,107615544,81102655,70902916,10018854,89734025,0.9971113726329304,0.9958988623800863,0.999393744873578,0.9820976427374202,0.9986448414821155,purchase_daily_max
16428,188,187,11,105241382,102927164,40512094,49146265,51072781,0.9969687243678899,0.9974679932955316,0.9980029242894334,0.9982882208195143,0.9962198209764274,
27385,390,381,74,104850726,60584322,68291705,10138545,72691729,0.9969330623016297,0.9933311936093577,0.9992510966085375,0.9835597874540851,0.9980385863556934,purchase_daily_max
10932,280,278,14,104731819,88671093,5057717,51723057,72271408,0.9968974002353697,0.9966477657715488,0.9630540993545166,0.9987161656146357,0.9979316001569131,
23842,235,230,12,104291357,17092474,101438678,16886635,102484350,0.9968260761028493,0.9631967476195571,0.9999643379337398,0.9911558075674904,0.9998930138012196,"purchase_daily_max,balance_max"
20587,330,327,68,102869935,44432028,56495597,11397368,66347163,0.9965764416390286,0.9888734353268428,0.9989658000784566,0.985913483827253,0.9975036553617916,
17488,296,208,2,102775251,160000,20413385,157690,102615251,0.9965407795727684,0.6896330373381834,0.9949003245248029,0.7373132199279626,0.9999286758674798,balance_max
23200,270,253,4,102591938,102591938,49297717,91635540,99722933,0.9965051175065083,0.9974323312292714,0.9986091794158554,0.9997860276024393,0.9992510966085375,"redeem_daily_max,balance_max"
3073,190,129,2,102416670,102416670,62185001,100816125,101623646,0.9964694554402482,0.9973966691630113,0.9991797724760173,0.9999643379337398,0.9997147034699191,"purchase_daily_max,redeem_daily_max,balance_max"
27759,234,230,39,102140064,89272637,30210107,53087642,60602481,0.9964337933739881,0.996719089904069,0.996719089904069,0.9988231518134161,0.9971470346991905,
12506,381,378,25,101145859,79638884,29973742,71097197,78215776,0.9963981313077279,0.9956492279162654,0.9966121037052886,0.999393744873578,0.9982168966869941,redeem_daily_max
22200,246,244,4,100882800,64696030,45483326,49695283,85987919,0.9963268071752077,0.9941157590670804,0.9982882208195143,0.9984665311508149,0.998502193217075,
17014,207,206,1,100662023,80555192,59760820,80555192,100561135,0.9962911451089476,0.9957918761813059,0.9990371242109768,0.9996077172711387,0.9995363931386184,"purchase_daily_max,redeem_daily_max,balance_max"
23789,425,271,8,100210110,99326877,61094537,75498578,99931959,0.9962554830426875,0.9972183588317107,0.999072786277237,0.9995363931386184,0.9993580828073179,"purchase_daily_max,redeem_daily_max,balance_max"
5267,326,325,17,98874991,70354930,49019706,54749354,56332058,0.9961484968439072,0.9946863521272422,0.998502193217075,0.9988588138796762,0.9968260761028493,
27906,344,332,16,97304732,96567718,10165262,63723453,83591634,0.9960058485788666,0.9971470346991905,0.9869476837487964,0.9991441104097571,0.9983238828857744,redeem_daily_max
24992,191,189,0,91512792,0,61095583,0,91512792,0.9956492279162654,0.484148211547377,0.999108448343497,0.484148211547377,0.9986805035483756,purchase_daily_max
17204,258,214,21,89425128,86271068,34388563,61220193,74359880,0.9954709175849649,0.9964694554402482,0.9972896829642309,0.999072786277237,0.9981099104882137,redeem_daily_max
24733,384,383,39,87454744,88490769,55236539,35181708,69757647,0.9953995934524447,0.9966121037052886,0.9988944759459363,0.9972540208979709,0.9977532898256125,
18176,319,318,13,86348001,85076316,12072361,73804084,84093085,0.9953282693199244,0.9963981313077279,0.9892657180557042,0.9995007310723584,0.9983595449520345,redeem_daily_max
20732,248,247,10,83939960,48873752,25284263,27423179,83184846,0.9950786348561036,0.990406904176028,0.996112834777647,0.9960058485788666,0.9982882208195143,
23258,66,66,8,82499028,82499028,50130492,50898449,60658078,0.9949359865910631,0.996112834777647,0.9986448414821155,0.9985735173495952,0.9971826967654506,
22691,292,288,14,81712175,81623397,34165094,60258644,72483032,0.9948646624585429,0.9960058485788666,0.9972540208979709,0.9990371242109768,0.9979672622231732,redeem_daily_max
20577,168,160,11,80057720,74782644,62779591,68606833,67969520,0.9946506900609822,0.995221283121144,0.9992154345422773,0.9992867586747977,0.997574979494312,"purchase_daily_max,redeem_daily_max"
1368,187,186,97,79445254,71850806,55342564,5123325,77119728,0.994615027994722,0.9950429727898434,0.9989301380121964,0.9659783887878464,0.9981812346207339,
16678,405,404,20,71431412,70759748,10633247,56880844,59747380,0.9937591384044792,0.9947576762597625,0.9881245319353803,0.9989301380121964,0.99700438643415,
21419,174,172,7,63480172,2205192,61163004,1009731,62347327,0.9924396419528547,0.85029064584002,0.9991441104097571,0.864662458542848,0.9973610070967512,purchase_daily_max
670,181,180,9,61100221,50460350,40321818,49490791,60662851,0.9918333868264327,0.9908705110374095,0.9979316001569131,0.9984308690845548,0.9972183588317107,
24406,210,206,19,59820517,59480824,51054002,52187011,53084937,0.9915124282300917,0.9930458970792768,0.9987874897471559,0.9987518276808959,0.9966121037052886,
2532,301,260,7,59569810,57661062,37553558,50909994,50825425,0.9913697799650512,0.9926892764166756,0.9974323312292714,0.9986091794158554,0.9961841589101672,
5141,201,174,37,55359230,55359230,40095926,50777099,52077326,0.9900502835134267,0.9920473592239935,0.997895938090653,0.9985378552833352,0.9964694554402482,
11678,132,45,6,54462626,54462626,9801467,52431383,51916363,0.9897293249170857,0.9918690488926929,0.9842373667130273,0.9987874897471559,0.9964337933739881,
21030,130,126,2,54049280,53051947,4035036,47995649,47386094,0.9896223387183053,0.9915124282300917,0.9426197353874683,0.9982525587532541,0.9955422417174851,
17493,26,23,1,51053490,51053490,50348348,51053490,50522744,0.9885881387967619,0.9910844834349702,0.9987161656146357,0.9986448414821155,0.996112834777647,
18213,424,251,18,49695859,49440000,49246259,29388539,49255642,0.9880888698691203,0.9906922007061089,0.9985735173495952,0.9963624692414679,0.9957562141150458,
