feature,target,pearson_raw,pearson_log_target,spearman,residual_corr_log_target,lag1_spearman,lag7_spearman,diff1_corr_log_target,diff7_corr_log_target,lagged_diff1_corr_log_target,days,analysis_grain,direct_abs_spearman,predictor_safe_abs_lag1,short_run_abs_diff1,predictor_safe_abs_lagged_diff1
mfd_7daily_yield,purchase_bank_amt,0.46021468271715715,0.3338050735050501,0.3230871505364019,0.774140551143799,0.3266142030650905,0.35827238261177724,0.06508722002041484,0.14046507722708562,0.016416243782730836,427,date,0.3230871505364019,0.3266142030650905,0.06508722002041484,0.016416243782730836
mfd_7daily_yield,share_amt,0.16446210427819558,0.19604134162351725,0.24889629628137386,0.8014617302153075,0.25693601901060703,0.3135686116942774,0.1038395104451327,0.023837769491505227,-0.23317268648868655,427,date,0.24889629628137386,0.25693601901060703,0.1038395104451327,0.23317268648868655
mfd_7daily_yield,total_redeem_amt,0.041836165094837896,0.09823939418342502,0.0401406359571021,0.5005767120265974,0.044461800114277646,0.08764213821463482,-0.028889173733040327,-0.043082379858970274,-0.052167714749806256,427,date,0.0401406359571021,0.044461800114277646,0.028889173733040327,0.052167714749806256
mfd_7daily_yield,consume_amt,-0.13557809489294353,0.07200013601384077,-0.11097149895465154,0.5474533917497536,-0.1087340285602876,-0.07179667092010933,-0.03469893117342598,-0.06916112870486425,-0.03428194919919061,427,date,0.11097149895465154,0.1087340285602876,0.03469893117342598,0.03428194919919061
mfd_7daily_yield,transfer_amt,0.0797299352926106,0.10490231527522731,0.07290058925129606,0.47073556624517465,0.07824331821756866,0.12186200802333513,-0.028983220800492582,-0.0293151754268939,-0.0356290192838096,427,date,0.07290058925129606,0.07824331821756866,0.028983220800492582,0.0356290192838096
mfd_7daily_yield,tftobal_amt,0.02411233079820941,0.01930586824331747,0.006423580698904599,0.18782567251192497,0.012861942965909411,0.055345512828909246,-0.036198833346405904,-0.04626859557359829,-0.005822186837406963,427,date,0.006423580698904599,0.012861942965909411,0.036198833346405904,0.005822186837406963
mfd_7daily_yield,tftocard_amt,0.0846066292971825,0.17622680713249494,0.0938572933453103,0.41030667045012575,0.09909492562170129,0.13764967512963772,-0.010688466895455537,0.038741415095019216,-0.021023373192893238,427,date,0.0938572933453103,0.09909492562170129,0.010688466895455537,0.021023373192893238
mfd_7daily_yield,tBalance,-0.029394236037362118,0.10457177499954266,0.015848480254895467,0.7383390799583508,0.024463629418619386,0.07611668217388823,-0.1810370746401171,-0.24554626205753843,-0.1692403548563295,427,date,0.015848480254895467,0.024463629418619386,0.1810370746401171,0.1692403548563295
mfd_7daily_yield,yBalance,-0.03639149843701356,0.10051317442494016,0.009774015579578606,0.7285599369457947,0.01848350348839134,0.0700613129322576,-0.28242310635570095,-0.2755447996791623,-0.18050597573653154,427,date,0.009774015579578606,0.01848350348839134,0.28242310635570095,0.18050597573653154
Interest_O_N,total_purchase_amt,-0.24192564083561552,-0.2800080000262967,-0.3982984167585146,-0.012231612543912557,-0.3915393815191915,-0.34300034048585853,-0.006080919712249778,-0.03472530006489331,0.044529258640558685,427,date,0.3982984167585146,0.3915393815191915,0.006080919712249778,0.044529258640558685
Interest_O_N,direct_purchase_amt,-0.23906317100430294,-0.2787909285742783,-0.39589947905075895,-0.01192418399014246,-0.38903992034914453,-0.34006187054533626,-0.005930924395166355,-0.03482802358958997,0.04469390995060516,427,date,0.39589947905075895,0.38903992034914453,0.005930924395166355,0.04469390995060516
Interest_O_N,purchase_bal_amt,-0.24960580799609058,-0.28154911557984996,-0.3454592068743768,-0.09086544672178849,-0.33971126439380983,-0.3104430362395252,-0.04191459460206783,-0.02204477333869243,0.02099101413052081,427,date,0.3454592068743768,0.33971126439380983,0.04191459460206783,0.02099101413052081
Interest_O_N,purchase_bank_amt,-0.20923354855085047,-0.2619891461881339,-0.4098857937740018,0.04662716124678642,-0.40427876349007535,-0.35478872092856006,0.05973597952221951,-0.03816845059463912,0.08142733033421949,427,date,0.4098857937740018,0.40427876349007535,0.05973597952221951,0.08142733033421949
Interest_O_N,share_amt,-0.5600589915450255,-0.3959424404935447,-0.6451120904769954,-0.1233769817460972,-0.6411474146567712,-0.6042112294414326,-0.07116032513007019,-0.1966231835163789,-0.0645343692978358,427,date,0.6451120904769954,0.6411474146567712,0.07116032513007019,0.0645343692978358
Interest_O_N,total_redeem_amt,-0.43224522228872153,-0.35760585642978954,-0.47251180941181886,-0.08042611113054733,-0.4801233309345426,-0.4857591356344695,0.06114594129871903,-0.04942112288741466,0.02420184446644971,427,date,0.47251180941181886,0.4801233309345426,0.06114594129871903,0.02420184446644971
Interest_O_N,consume_amt,-0.3664920964088347,-0.3379794490405909,-0.4639510229036492,0.00938245825083242,-0.46351996702505516,-0.45589879656437104,-0.03330893309512225,-0.1324314959260396,0.04269964575012802,427,date,0.4639510229036492,0.46351996702505516,0.03330893309512225,0.04269964575012802
Interest_O_N,transfer_amt,-0.42140796997802726,-0.3591251433527806,-0.46913093109512183,-0.09904083456900044,-0.4769774279533752,-0.4854436892706535,0.06366045692218442,-0.015862230898326137,0.021686905416999764,427,date,0.46913093109512183,0.4769774279533752,0.06366045692218442,0.021686905416999764
Interest_O_N,tftobal_amt,-0.36174340085934076,-0.3262787938139876,-0.4128121170548668,-0.12746940432589218,-0.4158528582293393,-0.44496815487370406,0.026981651712190174,0.06659089702126893,-0.00846865316871138,427,date,0.4128121170548668,0.4158528582293393,0.026981651712190174,0.00846865316871138
Interest_O_N,tftocard_amt,-0.41186699860107384,-0.17571119723233825,-0.46657993905453793,0.11324550919040871,-0.4732098870615947,-0.4748611529776608,0.06078034747270169,0.03868188916068587,-0.004961250401041349,427,date,0.46657993905453793,0.4732098870615947,0.06078034747270169,0.004961250401041349
Interest_O_N,tBalance,-0.5488670540656546,-0.4054867340650239,-0.6248898633064354,-0.13521754602908664,-0.6265660344263939,-0.6357403972080113,-0.1209396227347098,-0.14037371122681672,-0.07435601644146603,427,date,0.6248898633064354,0.6265660344263939,0.1209396227347098,0.07435601644146603
Interest_O_N,yBalance,-0.5502823227900204,-0.4062631416474865,-0.6214667509850528,-0.1372055042218219,-0.623637759352344,-0.6331394022348886,-0.07154117001928831,-0.1471440487046498,-0.12096550336569038,427,date,0.6214667509850528,0.623637759352344,0.07154117001928831,0.12096550336569038
Interest_1_W,total_purchase_amt,-0.08510392034720567,-0.10881840308664294,-0.2205973317032925,0.2238905914719623,-0.2069573813853151,-0.113412188563774,-0.022245511024959173,-0.06303741870733337,0.029717409055997047,427,date,0.2205973317032925,0.2069573813853151,0.022245511024959173,0.029717409055997047
Interest_1_W,direct_purchase_amt,-0.08269660856466146,-0.1076937220598864,-0.2183665784905787,0.2234890100813186,-0.2045992745807556,-0.11062446155934004,-0.02212552279546025,-0.06272741596753056,0.029727955848719376,427,date,0.2183665784905787,0.2045992745807556,0.02212552279546025,0.029727955848719376
Interest_1_W,purchase_bal_amt,-0.12192740684499695,-0.13142546517372325,-0.2104764402141504,0.09384130069177984,-0.1977537564203057,-0.13834081086816719,-0.07084999267062574,-0.058331247965308,0.05996935322879359,427,date,0.2104764402141504,0.1977537564203057,0.07084999267062574,0.05996935322879359
Interest_1_W,purchase_bank_amt,-0.05789661763969931,-0.09385558268586194,-0.23272925357186303,0.28160512245487596,-0.218875433081808,-0.12055214522419196,0.037881170319120604,-0.04609094967932381,0.003960122896601607,427,date,0.23272925357186303,0.218875433081808,0.037881170319120604,0.003960122896601607
Interest_1_W,share_amt,-0.39023971910237804,-0.22465424441978202,-0.470131798327438,0.1874944057418214,-0.4647912100669609,-0.41991443916143706,0.010020604636462968,-0.1619491065551166,-0.10182693065336518,427,date,0.470131798327438,0.4647912100669609,0.010020604636462968,0.10182693065336518
Interest_1_W,total_redeem_amt,-0.31228479641000095,-0.2083704676666716,-0.3773353162200478,0.1593781302320448,-0.37503048730370736,-0.3789470326082463,0.04221067546349919,0.04624014051462483,-0.02948831447180659,427,date,0.3773353162200478,0.37503048730370736,0.04221067546349919,0.02948831447180659
Interest_1_W,consume_amt,-0.32055826147161826,-0.2141871796982102,-0.41411280304402054,0.21770942449931335,-0.40911984987902356,-0.39540346569098334,0.019710122232494475,-0.0721457215981445,-0.0017490495292881477,427,date,0.41411280304402054,0.40911984987902356,0.019710122232494475,0.0017490495292881477
Interest_1_W,transfer_amt,-0.2917562633023411,-0.20325519276808096,-0.3636296517153185,0.14092621714283676,-0.3622709586636923,-0.36415414901124726,0.041928721259675276,0.07926776081303884,-0.03143768888203425,427,date,0.3636296517153185,0.3622709586636923,0.041928721259675276,0.03143768888203425
Interest_1_W,tftobal_amt,-0.237015407262247,-0.18286848889031052,-0.3178044549011513,0.04562931960611085,-0.32288654692817914,-0.3235466477165454,0.05022383709377923,0.1135583218573604,-0.0373843555849464,427,date,0.3178044549011513,0.32288654692817914,0.05022383709377923,0.0373843555849464
Interest_1_W,tftocard_amt,-0.2871754667604886,-0.07727847118461137,-0.36106717724082116,0.21313948229319954,-0.3560699573989327,-0.35447283590886147,0.022734137921951135,0.07764534354328807,-0.025447784130440392,427,date,0.36106717724082116,0.3560699573989327,0.022734137921951135,0.025447784130440392
Interest_1_W,tBalance,-0.4419005813650073,-0.264098179581242,-0.5346556317533955,0.15078789598724987,-0.5351554313670713,-0.5242690660444286,-0.12633269851024223,-0.16789104889593912,-0.07249914631871518,427,date,0.5346556317533955,0.5351554313670713,0.12633269851024223,0.07249914631871518
Interest_1_W,yBalance,-0.44447383957681214,-0.26514793418445487,-0.5328715686640496,0.1482992967999603,-0.5335249436683521,-0.5255180441939371,-0.08170852658578721,-0.15317661414170947,-0.12637476081753302,427,date,0.5328715686640496,0.5335249436683521,0.08170852658578721,0.12637476081753302
Interest_2_W,total_purchase_amt,-0.0471194721767342,-0.08086263531043889,-0.1581057286389422,0.21604651833532876,-0.14224220631118967,-0.08525324994446039,-0.00010170739929950342,0.026251738777435477,0.04092865628921389,427,date,0.1581057286389422,0.14224220631118967,0.00010170739929950342,0.04092865628921389
Interest_2_W,direct_purchase_amt,-0.04471282894981663,-0.07991252303837411,-0.15609801213578764,0.2156406853444093,-0.1402305625420011,-0.0828955626561146,-7.332489227538179e-05,0.026473704197735703,0.04131388681417918,427,date,0.15609801213578764,0.1402305625420011,7.332489227538179e-05,0.04131388681417918
Interest_2_W,purchase_bal_amt,-0.09055727123784697,-0.1055867704934332,-0.14255442256282053,0.0969417123599104,-0.12855217842418007,-0.11603033394559036,-0.05261108559405175,0.026378522078320407,0.05107177266182594,427,date,0.14255442256282053,0.12855217842418007,0.05261108559405175,0.05107177266182594
Interest_2_W,purchase_bank_amt,-0.02127913981983873,-0.0629485081044867,-0.1666097964222937,0.27257652826788886,-0.15463245418343785,-0.08639791716531363,0.07405915037685543,0.03200481137086657,0.022677604704878594,427,date,0.1666097964222937,0.15463245418343785,0.07405915037685543,0.022677604704878594
Interest_2_W,share_amt,-0.3642266996174707,-0.18648129680002956,-0.37418476261938627,0.17397782048801916,-0.37141126607511066,-0.33220050374204674,0.04110643465280731,-0.1375237865148688,-0.14924830794502475,427,date,0.37418476261938627,0.37141126607511066,0.04110643465280731,0.14924830794502475
Interest_2_W,total_redeem_amt,-0.26221274403270595,-0.15973017417606813,-0.2547348403904191,0.1786281505548279,-0.25779115169822125,-0.28830088798794434,0.05808028036507875,0.11602311556346433,-0.008542973239293029,427,date,0.2547348403904191,0.25779115169822125,0.05808028036507875,0.008542973239293029
Interest_2_W,consume_amt,-0.2806423653980804,-0.16907361155652914,-0.302389187313554,0.2228729905742983,-0.29013648044318213,-0.27302945287865954,0.01869650731418056,-0.015026784578759687,-0.01621273127593141,427,date,0.302389187313554,0.29013648044318213,0.01869650731418056,0.01621273127593141
Interest_2_W,transfer_amt,-0.24236152274266354,-0.15472150837340817,-0.24205472844600148,0.16175832225581877,-0.24776459883699348,-0.2818811465184513,0.05873245793325247,0.14039086009263194,-0.005940286684954185,427,date,0.24205472844600148,0.24776459883699348,0.05873245793325247,0.005940286684954185
Interest_2_W,tftobal_amt,-0.21042399802103828,-0.15500536314460966,-0.23846910753665956,0.04426443803966522,-0.24559214153758543,-0.27133132196831206,0.082544417817918,0.12513726854364685,-0.001906908663298345,427,date,0.23846910753665956,0.24559214153758543,0.082544417817918,0.001906908663298345
Interest_2_W,tftocard_amt,-0.23651600395162237,-0.011319635801604415,-0.236537513132134,0.25823666828060965,-0.2390333878544404,-0.2640724034514785,0.018543520527559407,0.17726589641403512,-0.012033930458934403,427,date,0.236537513132134,0.2390333878544404,0.018543520527559407,0.012033930458934403
Interest_2_W,tBalance,-0.4049382667552071,-0.22151045303710035,-0.4148657030569761,0.14347711870955482,-0.4184538028140591,-0.42555923508822463,-0.11461593962966304,-0.16026232831094947,-0.07444770977522933,427,date,0.4148657030569761,0.4184538028140591,0.11461593962966304,0.07444770977522933
Interest_2_W,yBalance,-0.40749162598678296,-0.22243463800035002,-0.4094654227186956,0.14123033577457678,-0.4141556110652392,-0.424992408579186,-0.08739346981184652,-0.15651786114059765,-0.11465259855554798,427,date,0.4094654227186956,0.4141556110652392,0.08739346981184652,0.11465259855554798
Interest_1_M,total_purchase_amt,0.01256240460514512,-0.04387040367224755,-0.15491416317269108,0.3908016330568468,-0.14781524614959943,-0.09358359192096885,0.0575808700000231,0.06971320964589926,0.03288422052255467,427,date,0.15491416317269108,0.14781524614959943,0.0575808700000231,0.03288422052255467
Interest_1_M,direct_purchase_amt,0.01540594421264353,-0.0423520836553605,-0.1528618177278795,0.39031463838495833,-0.14571061598604165,-0.09116240363977923,0.057654772914519856,0.07030194742632408,0.033385206402323266,427,date,0.1528618177278795,0.14571061598604165,0.057654772914519856,0.033385206402323266
Interest_1_M,purchase_bal_amt,-0.0575586085910523,-0.07537960025823513,-0.15832369236827748,0.2141553637849965,-0.1502766630101323,-0.14877552471920913,-0.00011950257536205434,0.06241972729243651,0.015866683986604242,427,date,0.15832369236827748,0.1502766630101323,0.00011950257536205434,0.015866683986604242
Interest_1_M,purchase_bank_amt,0.043454028473375705,-0.025828246086178536,-0.15479092996329366,0.4646548341329771,-0.15016808250348268,-0.08444412447647696,0.10606972602085316,0.07232702821420055,0.05152453282970638,427,date,0.15479092996329366,0.15016808250348268,0.10606972602085316,0.05152453282970638
Interest_1_M,share_amt,-0.38378309819588446,-0.19224071156025374,-0.3982265362548746,0.3621596993069496,-0.39489139203138196,-0.3614401795044185,-0.03044375255772257,-0.10931296526815065,-0.12479221606286361,427,date,0.3982265362548746,0.39489139203138196,0.03044375255772257,0.12479221606286361
Interest_1_M,total_redeem_amt,-0.26438575570965894,-0.15076187102248223,-0.3100671629407059,0.3611807651525817,-0.3025751431741046,-0.29578407439429877,0.07629959124732798,0.18361277471207135,0.003598456411806939,427,date,0.3100671629407059,0.3025751431741046,0.07629959124732798,0.003598456411806939
Interest_1_M,consume_amt,-0.3412525422660251,-0.1896960526962989,-0.3977064751560541,0.3796801908222262,-0.39281819510956334,-0.3643926427094978,0.07678169847196192,-0.029074898923274403,-0.001509781571743707,427,date,0.3977064751560541,0.39281819510956334,0.07678169847196192,0.001509781571743707
Interest_1_M,transfer_amt,-0.2311005080310898,-0.1395858247211239,-0.2885739502225163,0.33886190122021,-0.2814969426191325,-0.27591868455347457,0.05333988467751888,0.20785293608202982,0.010131029772912867,427,date,0.2885739502225163,0.2814969426191325,0.05333988467751888,0.010131029772912867
Interest_1_M,tftobal_amt,-0.2093334219060195,-0.14894833968403506,-0.27913932669029906,0.13660789748829852,-0.28170999014647574,-0.2786521588265115,0.052225719342092705,0.1914770988894218,-0.012548398306720077,427,date,0.27913932669029906,0.28170999014647574,0.052225719342092705,0.012548398306720077
Interest_1_M,tftocard_amt,-0.22421725647618557,0.02458973143121299,-0.28088207466506193,0.4084817540965798,-0.27076371691060863,-0.260733934308963,0.034472360383813884,0.14065161741153875,0.011413618814995603,427,date,0.28088207466506193,0.27076371691060863,0.034472360383813884,0.011413618814995603
Interest_1_M,tBalance,-0.46452858795287794,-0.24721391632848339,-0.47043002196779937,0.3195315869154718,-0.4728761782050501,-0.4877399403970092,-0.13880806308089022,-0.12902613147491626,-0.09639587531927679,427,date,0.47043002196779937,0.4728761782050501,0.13880806308089022,0.09639587531927679
Interest_1_M,yBalance,-0.46810814603457696,-0.24828310801727355,-0.4668726745760753,0.3171540004400629,-0.46878558806711773,-0.4849152747269754,-0.13412826366872083,-0.12174325156329176,-0.13883255860931668,427,date,0.4668726745760753,0.46878558806711773,0.13412826366872083,0.13883255860931668
Interest_3_M,total_purchase_amt,0.6008748004426001,0.5718887629733733,0.7022355455379866,0.6510962509627432,0.706115723398995,0.7305130992195497,-0.05658312274435694,-0.04351226053227984,0.031051071777198493,427,date,0.7022355455379866,0.706115723398995,0.05658312274435694,0.031051071777198493
Interest_3_M,direct_purchase_amt,0.59956729098798,0.5707863582059306,0.7011738285767053,0.648113199061433,0.7049888840837604,0.7291023136487838,-0.05651655954402839,-0.04338681370560806,0.031061799479308566,427,date,0.7011738285767053,0.7049888840837604,0.05651655954402839,0.031061799479308566
Interest_3_M,purchase_bal_amt,0.40868817884844444,0.4116942915875641,0.5178923162313553,0.3851754404617767,0.51940567119793,0.5274073030545174,-0.055055760146938616,-0.0653754259871521,0.04631932663453406,427,date,0.5178923162313553,0.51940567119793,0.055055760146938616,0.04631932663453406
Interest_3_M,purchase_bank_amt,0.6131962415935455,0.591137575788789,0.7282169965023906,0.6947408009532497,0.7323624592396891,0.7585069293727151,-0.028411544831745895,0.01179870323665115,0.0168817136725167,427,date,0.7282169965023906,0.7323624592396891,0.028411544831745895,0.0168817136725167
Interest_3_M,share_amt,0.5904519331694659,0.5604347445300478,0.7001619277947521,0.8119757044296061,0.7071170649655447,0.7462327140297953,-0.010344940474853667,0.03069342749019442,-0.09532048365418543,427,date,0.7001619277947521,0.7071170649655447,0.010344940474853667,0.09532048365418543
Interest_3_M,total_redeem_amt,0.38307016239457203,0.4409963604142512,0.5492293920476612,0.5085738313822901,0.5549730223229206,0.5850843565938749,0.006440492933998493,-0.00602496325967881,0.04026267795321787,427,date,0.5492293920476612,0.5549730223229206,0.006440492933998493,0.04026267795321787
Interest_3_M,consume_amt,0.2076565316217212,0.41229861445406946,0.45343187670717494,0.5000210379479291,0.46020948590809374,0.49349156088059926,-0.07876546478750558,-0.057223936698067523,0.023237782042915326,427,date,0.45343187670717494,0.46020948590809374,0.07876546478750558,0.023237782042915326
Interest_3_M,transfer_amt,0.40013511632118254,0.44175288492454895,0.5650427130466628,0.48766104512838315,0.569988330932292,0.5983148980049554,0.020073290471223984,7.007151787476935e-05,0.03952392417511008,427,date,0.5650427130466628,0.569988330932292,0.020073290471223984,0.03952392417511008
Interest_3_M,tftobal_amt,0.33583190066492036,0.33274215869239326,0.4279988664043507,0.26805562244073794,0.42938410138734445,0.4544868933527047,0.03454969508004408,-0.020342762061975415,0.007279649988189584,427,date,0.4279988664043507,0.42938410138734445,0.03454969508004408,0.007279649988189584
Interest_3_M,tftocard_amt,0.3922289612406138,0.3475097890960146,0.577254060011904,0.279408575222657,0.5828230241803133,0.607983051770509,0.010251771239544563,0.025540175321063542,0.0012404948528917821,427,date,0.577254060011904,0.5828230241803133,0.010251771239544563,0.0012404948528917821
Interest_3_M,tBalance,0.4243494262994484,0.4912792057412995,0.5577147222215849,0.769246786993691,0.5635454660039799,0.5967052458829426,-0.19801525349491692,-0.15325997384322035,-0.1419651332906775,427,date,0.5577147222215849,0.5635454660039799,0.19801525349491692,0.1419651332906775
Interest_3_M,yBalance,0.4187466272798144,0.48797272425033583,0.5541444598833076,0.7612645261651303,0.5600757172951332,0.5930673008060964,-0.14649617657869346,-0.1507384760011733,-0.1980113678218846,427,date,0.5541444598833076,0.5600757172951332,0.14649617657869346,0.1980113678218846
Interest_6_M,total_purchase_amt,0.711592053473484,0.7939684541820641,0.7644903556165081,0.5426961617866235,0.7616328926852782,0.7422134057503549,0.01399981182108106,0.0077371667557472905,-0.022319322234007347,427,date,0.7644903556165081,0.7616328926852782,0.01399981182108106,0.022319322234007347
Interest_6_M,direct_purchase_amt,0.7082299465127516,0.7914639432668495,0.7621150968746325,0.5399590048830015,0.7592052628312834,0.7395123720929103,0.01390546055580763,0.0074335640546457,-0.022339296982434892,427,date,0.7621150968746325,0.7592052628312834,0.01390546055580763,0.022339296982434892
Interest_6_M,purchase_bal_amt,0.5494342868655785,0.6165378547754953,0.6046121980473623,0.3162959911412244,0.6018877511936443,0.5841002621029975,-0.007660642210567249,0.0021695219988757345,-0.005772786815688715,427,date,0.6046121980473623,0.6018877511936443,0.007660642210567249,0.005772786815688715
Interest_6_M,purchase_bank_amt,0.6971936577038768,0.818771416134794,0.7934649422003391,0.545140149136837,0.7901639332034687,0.7687050250748506,0.037448798444695196,0.006625766584870704,-0.03545465559379935,427,date,0.7934649422003391,0.7901639332034687,0.037448798444695196,0.03545465559379935
Interest_6_M,share_amt,0.9495022839292621,0.909850562140957,0.9397682302448906,0.6805101589836504,0.9408802050410822,0.9438827261539305,0.08866919023077457,0.2147631064089383,0.06240741779158725,427,date,0.9397682302448906,0.9408802050410822,0.08866919023077457,0.06240741779158725
Interest_6_M,total_redeem_amt,0.7766682508464722,0.8086497450138201,0.7554852495286195,0.4045966161351436,0.7548378114210103,0.7579666479322479,0.051027889451620505,0.002839320605526044,-0.058930503781352506,427,date,0.7554852495286195,0.7548378114210103,0.051027889451620505,0.058930503781352506
Interest_6_M,consume_amt,0.7112827217623502,0.8199887793476295,0.7035060821835782,0.3384286728461021,0.7074820290590488,0.715610504524486,0.010834580792579342,-0.008004979869416964,-0.0374549783555509,427,date,0.7035060821835782,0.7074820290590488,0.010834580792579342,0.0374549783555509
Interest_6_M,transfer_amt,0.7451835711491565,0.7932585895585499,0.7586040911493028,0.4002374282194304,0.7565825409229542,0.7584403302778282,0.05144928578710628,0.0011224879900605933,-0.05805139310040437,427,date,0.7586040911493028,0.7565825409229542,0.05144928578710628,0.05805139310040437
Interest_6_M,tftobal_amt,0.6267498440491664,0.6358495385105826,0.6089686111726348,0.2775338485956925,0.6060815269049066,0.6039645710078986,0.07103856146366792,0.025205072349125415,-0.02790636782892474,427,date,0.6089686111726348,0.6060815269049066,0.07103856146366792,0.02790636782892474
Interest_6_M,tftocard_amt,0.730260725121933,0.5748383262276392,0.7650682793203248,0.0720404691194789,0.7637105328654368,0.7644988284807389,0.01855491705004757,-0.025158085497719158,-0.046229055024118816,427,date,0.7650682793203248,0.7637105328654368,0.01855491705004757,0.046229055024118816
Interest_6_M,tBalance,0.9151485660018432,0.9008229606309752,0.8614869819450491,0.6356461173087604,0.865526133540074,0.889023033156275,0.008623608179100456,0.057758918874122094,0.02632601210754083,427,date,0.8614869819450491,0.865526133540074,0.008623608179100456,0.02632601210754083
Interest_6_M,yBalance,0.9128134129782401,0.8991016197023421,0.8578539730587253,0.6278732616851721,0.8618373617402919,0.8855152872988484,0.01794834624155311,0.05545015826608028,0.008371522056101737,427,date,0.8578539730587253,0.8618373617402919,0.01794834624155311,0.008371522056101737
Interest_9_M,total_purchase_amt,0.7034471188848559,0.7912229093270481,0.7405511269860833,0.5242330946098152,0.7344564885267012,0.7136962376981772,0.017137582446402032,0.008846099855533427,-0.021955340299036293,427,date,0.7405511269860833,0.7344564885267012,0.017137582446402032,0.021955340299036293
